name,author,link,rating,rating_count,review_count,pages_count,price,text_reviews,age,year
Масштабируемый рефакторинг. Возвращаем контроль над кодом,Мод Лемер,https://www.litres.ru/book/mod-lemer/masshtabiruemyy-refaktoring-vozvraschaem-kontrol-nad-kodom-67749221/,1.0,2,1,256,699.0,"['<p>Неожиданно хороший перевод (для последних книг издательства) всего, кроме названия - книга не про масштабируемый (что это?), а про <b>масштабный </b>рефакторинг - когда рефакторингу подвергаются не функция или класс, а целые системы из нескольких подсистем.</p><p>Автор рассказывает не только о технических деталях - рефакторинг в масштабе большой компании требует тщательного планирования, согласования на верхнем уровне и набора команды, чему посвящены отдельные главы.</p><p>Жаль только технических примеров в последней части всего два - хотелось бы большего.</p>']",16,2021
Грокаем функциональное программирование,Михал Плахта,https://www.litres.ru/book/mihal-plahta/grokaem-funkcionalnoe-programmirovanie-69932608/,5.0,1,1,512,699.0,"['<p>Люблю когда в скучное на первый взгляд программирование добавляют немного юмора. Это не дает уснуть.) бодрит и веселит.,</p>']",16,2022
Рекурсивная книга о рекурсии (pdf+epub),Эл Свейгарт,https://www.litres.ru/book/el-sveygart/rekursivnaya-kniga-o-rekursii-pdf-epub-69434434/,4.5,2,1,336,699.0,"['<p>Сейчас углубился в тему функционального программирования и книга дополняет информацией по рекурсивным функциям. Информация в книге изложена в доступной форме и подойдёт для уже имеющих навыки в написании кода на JS и Python. Как мне показалось в книге примеров на Python больше чем на JS (выбор очевиден Python более дружелюбен). В целом книгу рекомендую тем кто хочет разобраться с рекурсией в теории - это больше учебник, а не инструкция к применению. Практические задания в книге есть, но в виде задач для закрепления пройденного материала.</p>']",16,2022
Software. Ошибки и компромиссы при разработке ПО (pdf+epub),Джон Скит,https://www.litres.ru/book/dzhon-skit/software-oshibki-i-kompromissy-pri-razrabotke-po-pdf-epub-69280267/,0.0,0,1,464,699.0,"['<p>Не припомню других книг по архитектуре ПО, посвященных именно компромиссам и плюсам/минусам отдельных подходов. Те, кто считает, что разрабатываемый софт должен использовать все самые модные и современные технологии - найдут много полезного.\nНекоторые главы посвящены больше ошибкам, чем компромиссам (обработка времени и исключений).\nПеревод качественный, а на внутренней стороне обложки есть резюме по основным идеям книги со ссылками на конкретный раздел с подробностями.</p>']",16,2022
Непрерывное развитие API. Правильные решения в изменчивом технологическом ландшафте (pdf+epub),Мехди Меджуи,https://www.litres.ru/book/mayk-amundsen/nepreryvnoe-razvitie-api-pravilnye-resheniya-v-izmenchivom-t-64086797/,1.5,4,3,369,699.0,"['<p>Книга абсолютно ни о чем. Столько воды я не видел ни в одной книге. Странно, что такое серьёзное издательство взялось за её публикацию. Ничего нового об Api вы из неё не узнаете. </p>', '<p>Абсолютно бессмысленная трата денег. Цитата из книги:</p><p><br/></p><p> Эта книга не руководство по разработке REST API или выбору шлюза безопасности. Если вы ищете пошаговую инструкцию по написанию кода для API или разработке HTTP API, здесь вы ее не найдете.</p><p><br/></p><p> Хоть мы и приводим примеры, где говорится о конкретных способах, данная книга не о реализации API – в этом вам могут помочь другие книги, блоги и видео. Она затрагивает редко упоминаемую проблему: как эффективно управлять работой по созданию API в сложной, постоянно меняющейся организационной системе.</p><p><br/></p><p>То есть понять как что-то сделать нельзя. Как написать реальную реализацию – тоже нельзя. А что можно? Послушать рассуждения про то что нужно делать хорошо, а плохо не делать. Авторы претендуют на изложение какой-то уникальной философии по созданию API, но тогда этому посвящена пара глав. Зачем тогда остальные?</p>', '<p>Книга предназначена для молодых проджект-менеджеров впервые задумавшихся о проекте создания API. В ней попытались обобщить и рассмотреть методологии разработки данного продукта. Она не даёт ни рецептов, ни советов – подразумевается что читатель должен сам принимать решения по какому пути развития должен идти продукт опираясь на свой опыт и знания. В основном рассматриваются примеры супер-больших компаний по организации процессов. Да, интересно. Наверное можно что-то устроить и у себя по данным методологиям, но без опыта и профессиональной интуиции ничего не получится. Тогда для кого эта книга?</p>']",16,2022
Облачные технологии. Практическое руководство по созданию инновационных приложений,Джейд Картер,https://www.litres.ru/book/dzheyd-karter/oblachnye-tehnologii-prakticheskoe-rukovodstvo-po-sozdaniu-i-70273999/,4.94,269,17,330815,690.0,"['<p>Автор не перестает радовать годными книгами. Отличный самоучитель по облачным технологиям. Много примеров и полезных советов</p>', '<p>Книга очень подробно описывает основные моменты применения облачных технологий на практике. Мне пригодились некоторые коды, можно взять за основу, добавить свое и получить готовый продукт.</p>', '<p>Побольше бы подобных книг, очень помогает при изучении. Хоть это и не художественное чтиво и требует особого усердия, но на примерах понимание приходит легче.</p>', '<p>Очень много полезного материала в доступной понятной форме. Даже если что-то остается не ясным то есть понимание где получить ответ</p>', '<p>Увидел новинку у автора, заинтересовался. Книги по нейросетям очень понравились, думаю и эта не разочарует. Автор пишет очень доступно</p>', '<p>Крутая книга! Спасибо автору за доступный язык в сложных темах. Мне очень помогла книга и теперь я чувствую себя еще больше в теме и это придает уверенности</p>', '<p>Отличное пособие для тех, кто только начинает свой путь в этой теме. Все объясняется на примерах. Раскладывается по полочкам.</p>', '<p>Актуальная тема и было не понятно с чего начать и как к ней подойти. Благодаря книге стало немного понятнее. Разбираю примеры.</p>', '<p>Продолжаю изучать эту тему и книга помогла тем, что к описанию добавлены примеры из реальных ситуаций. Есть примеры кода на разных языках</p>', '<p>Книга понравилась, стало понятно в какой области мне нужно подтянуть знания по этой теме, помогло сориентироваться по данному напрвлению.</p>', '<p>Книга стоит своих денег. Долго искала что-то подобное в этой теме, чтобы были примеры, которые помогают понять как это все работает.</p>', '<p>Тема облачных технологий очень обширна и весьма сложна. Долго не знала нужна ли она мне и с чего начать изучать. Книга помогла понять основные ресурсы и направления. Оказалось не все так сложно как представлялось.</p>', '<p>Подписан на данного автора, книги насыщенны практическими примерами, конечно по таким обширным темам с одной книги не разберешься, но они помогают сложить в голове скелет, который затем понятно как наращивать.</p>', '<p>Данной теме почти нигде не учат. Но она широко применяется и знания в ней пользуются спросом у компаний. Поэтому рада что нашла данное пособие.</p>', '<p>Хорошая, полезная книга дающая представление об организации вычислительных систем как на программном, так и на аппаратном уровне.</p>', '<p>Книга охватывает очень большой объем информации по облачным технологиям. Приводит практические примеры и доступно обьясняет.</p>', '<p>Данная тема вообще не стояла в моем плане обучения. Увидев книгу я понял, что упускаю слона из виду. Советую к изучению. Мне очень пригодилась инфлрмация.</p>']",12,2024
Гибкие навыки. Исчерпывающее руководство по прокачке себя для начинающих разработчиков,Джон Сонмез,https://www.litres.ru/book/dzhon-sonmez/gibkie-navyki-ischerpyvauschee-rukovodstvo-po-prokachke-sebya-69792499/,4.56,9,2,799207,689.0,"['<p>Как-то в новогодние праздники зашёл в книжный магазин и заметил на полке эту книжку. Пока листал, задержался на главе с названием ""Перегорели? У меня есть лекарство!"" Почитал немножко, посмотрел на цену (больше 1000 рублей) и поставил обратно. По моим представлениям эта книга не должна стоить больше 600 рублей. Вот, например, аналогичную по содержанию книгу Чеда Фаулера ""Программист-фанатик"" можно купить менее чем за 500 рублей. По объёму, конечно, она более чем в два раза меньше - возможно дело в этом. Однако на деле ценность книги далеко не всегда пропорциональна её объёму. Если сравнивать эти две книги, то лично мне кажется, что в данном случае это действительно так. Однако, потом я заказал книгу в веб-магазине labirint.ru с хорошей персональной скидкой, которая образовалась благодаря предыдущим заказам в этом веб-магазине.</p><p>Конечно, поскольку обе книги написаны вроде бы на одну тему, в них есть похожие советы. По духу, однако, они расходятся довольно сильно. Книга Чеда Фаулера - это книга настоящего программиста, который больше любит писать код. Книга Джона Сонмеза - это книга ""успешного человека"", каким-то образом связанного со сферой ИТ. В глаза бросается то, что две из семи частей посвящены, внезапно, финансам и фитнесу.</p><p>Дело в том, что одна из жизненных целей, которую поставил перед собой автор, - это достижение финансовой независимости. Он задался целью ""выйти на пенсию"" как можно раньше. Под пенсией здесь подразумевается размеренная жизнь на пассивные доходы. В качестве средства автор выбрал инвестиции в недвижимость. Он покупал дома в ипотеку и сдавал их в аренду. На доходы от сдачи в аренду он покрывал взносы по ипотеке и рассчитывал на то, что в конечном итоге какие-то деньги ещё будут оставаться. Нельзя сказать, что автор стал богатым. Если посмотреть с этой точки зрения - у него есть много долгов, по которым он ещё не рассчитался. С другой стороны, в свои 33 года он получил вожделенную возможность не наниматься на работу, которая ему не нравится. В целом этот раздел я бы порекомендовал прочитать всем людям, пусть они даже не имеют отношения к информационным технологиям и не мечтают разбогатеть. На мой взгляд, автор говорит очевидные вещи, однако для людей, завязших в кредитах, этот раздел может оказаться откровением. Я лично из этой книги узнал, наконец, что такое опционы.</p><p>В разделе, посвящённом фитнесу, я нашёл одну деталь, которая могла бы сообщить читателю, почему Джон так зацепился за эту тему. Дело в том, что в какой-то момент своей жизни автор весил 131 килограмм при росте в 190 сантиметров. Автор поставил цель сбросить 41 килограмм, чтобы прийти в норму и добился этого. Вполне понимаю, что автор захотел поделиться своими знаниями. Кроме того, как сбросить вес, автор делится и другими секретами - как набрать мышечную массу и как стать обладателем живота с ""кубиками"" пресса.</p><p>Кроме этого, одна из частей посвящена самопродвижению. Здесь автор увлечённо рассказывает о том, как полезно постоянно быть на виду. Если регулярно вести блог, записывать подкасты и видеоролики, можно стать узнаваемой личностью. Тогда работа может сама найти тебя, а торговаться о зарплате станет проще - ведь работодатель хочет нанять не какого-то безымянного сотрудника, а довольно известную личность, у которой может быть не одно подобное предложение. Этот совет тоже оказался довольно действенным в его карьере. Однажды ему предложили стать автором онлайн-курсов. Авторские отчисления от написанных им курсов стали ещё одним источником пассивного дохода, который помог поменять баланс платежей по ипотеке и арендных платежей в пользу автора. Совет, надо сказать, дельный - проверено на собственном опыте. Правда, я скептически отношусь к совету автора быть постоянно на виду и генерировать по несколько материалов в неделю. Я сужу по своему опыту, но мне кажется что подготовить по-настоящему качественный материал - дело иногда не одной недели. Если же сыпать пустяками, можно отпугнуть всех потенциальных читателей. Встречался мне один блог, в котором были заметки на несколько строк, по несколько десятков заметок в месяц. Если бы я подписался на такой блог, он всплывал бы в подписках несколько раз в день, заглушая собой все остальные подписки. Поэтому подписываться на него я не стал.</p><p>Из советов, схожих с книгой Чеда Фаулера можно отметить советы найти себе наставника и быть наставником самому. Другие похожие советы - отправлять еженедельные отчёты на работе на почтовый ящик боссу, не бояться неудач, уметь отказывать, полюбить рутину, работать день с полной отдачей. Однако, мне показалось, что в книге Чеда секреты были преподнесены более наглядно, сжато и с различными байками из жизни. Кроме того, в книге Чеда Фаулера есть некоторые уникальные советы вроде чтения чужих мыслей.</p><p>Что ж, прочитать полезно обе книги, но книга ""Программист-фанатик"" показалась мне более насыщенной. Эта же оказалась более более широкой по охвату тем, но не достаточно глубокой.</p>', '<p>Захватывающе, хотя я не программист. Я бизнес-тренер и учу как раз гибким навыкам - поэтому и обратила внимание на книгу.  Хотя я и &quot;в теме&quot; и по каждому навыку можно много найти разной информации, но в этой книге - &quot;всё включено&quot;, в определенной логике изложения - что нужно конкретно программисту и для чего, и почему именно так - в доступной, легкой для восприятия форме. И рекомендую всем, кто выбирает свой путь - карьеры и развития, независимо от профессии - поймете, как выбрать направление и что делать, чтобы цели свои достигать.</p>']",12,2020
Python Библиотеки,Джейд Картер,https://www.litres.ru/audiobook/dzheyd-karter/python-biblioteki-70356406/,4.94,16,1,25252,690.0,"['<p>На каждую библиотеку в книге приводится пример ее использования. Много задач объясняется как решить с помощью этих инструментов. Я иногда забываю, что в какой библиотеке можно найти, буду использовать книгу как напоминание.</p>']",12,2024
Python для финансистов. Базовые концепции (pdf+epub),Ив Хилпиш,https://www.litres.ru/book/iv-hilpish/python-dlya-finansistov-bazovye-koncepcii-pdf-epub-69280429/,3.67,3,1,208,599.0,"['<p>Хороший &quot;вводный&quot; материал для тех, кого интересует практическое приложение Python в сфере аналитики/финансов и смежных областях. Это &quot;приквел&quot; к книге &quot;Python для финансовых расчетов&quot;, которая в свою очередь рассчитана на более подготовленного читателя. </p><p>Важно: И финансовая И  так часть которая про программирование тут доносятся с нуля. </p><p>Так что для программистов, которые осваивают новый язык под новую сферу - тоже удобно.</p>']",16,2022
Scala для нетерпеливых,Кей Хорстманн,https://www.litres.ru/book/key-horstmann/scala-dlya-neterpelivyh-6089833/,4.12,17,2,416,479.0,"['<p>Великолепная книга. Не хуже Core Java. Перо мастера не может ошибаться :-) Через приложение «Читай» книга вполне читабельна на 5-дюймовом телефоне.</p>', '<p>Книга написана очень серьезным автором и рекомендуется автором языка – тут как бы и думать нечего. Надо брать. </p><p>Сделана для уже опытных Java-разработчиков, которым понадобилас скала. Из своего опыта скажу – она делает свое дело. После нее слушать курс самого Мартина Одерски гораздо комфортнее.</p>']",0,2017
Функциональное программирование на языке Haskell,Роман Викторович Душкин,https://www.litres.ru/book/roman-viktorovich-dushkin/funkcionalnoe-programmirovanie-na-yazyke-haskell-434225/,4.86,7,1,610,479.0,"['<p>Опираясь на конкретный язык программирования Haskell, книга знакомит с основными понятиями функционального программирования. Подобный подход редко удается грамотно осуществить, но автору этой книги, по-моему, удалось. Помимо последовательной проработки, можно порекомендовать и в качестве справочника, с помощью которого при необходимости можно освежить знания.</p>']",0,2006
Программирование на языке OCaml,Ярон Мински,https://www.litres.ru/book/anil-madhavapeddi/programmirovanie-na-yazyke-ocaml-10002028/,5.0,3,2,538,679.0,"['<p>Замечательная книга, все изложено очень доступным способом с множеством примеров которые можно с легкостью применять на практике, ничего лишнего и немногословно все только то, на что требуется обращать внимание при программировании на языке OCaml. Огромное спасибо авторам и переводчику за труд.</p>', '<p>Несмотря на то, что в данном языке присутствуют несвойственные чистому языку функционального программирования конструкции, все же его можно рассматривать языком, пригодным для обучения.</p><p>Конечно, преподавателю при этом придется несколько модифицировать (по сравнению с книгой) последовательность тем.</p><p>Еще одной неприятностью является то, что списки могут содержать элементы только одного типа, что отдаляет данный язык от классических функциональных, накладывая при этом определенные ограничения на его использование в традиционных отраслях (системы искусственного интеллекта). Но для большинства промышленных систем это не является принципиальным. Главное – мощность функционального языка в остальном.</p><p>Что мне понравилось – близость синтаксиса к языку ЛОГО, который обычно позиционируется языком для детей (хотя его возможности намного больше). Поэтому можно будет OCaml использовать в различных кружках для детей, готовя их к профессии программиста.</p>']",0,2014
Курс программирования на языке Си: учебник,Сергей Фомин,https://www.litres.ru/book/sergey-fomin/kurs-programmirovaniya-na-yazyke-si-uchebnik-6573320/,3.71,14,3,386,239.0,"['<p>Это учебное пособие ведёт свою историю минимум с 1998 года («Программирование на языке Си»), если не раньше, постоянно переиздаваясь с изменениями и дополнениями, что уже является хорошим показателем его востребованности. Книга хорошо организована, подаёт материал в нужном порядке в объёме, достаточном для изучения основ языка на первом курсе ВУЗа. На мой взгляд, содержание хорошо соответствует содержанию многих университетских курсов по языку Си. Рекоммендую новичкам.</p>', '<p>Автор фундаментально начинает объяснять с азов и глубоко: как «от сохи».</p><p>Жаль нет вменяемого формата (PDF, FB2). Знал бы, что так – купил бумагу</p>', '<p>Лучший базовый учебник по Си. </p><p>Все вопросы разобраны крайне тщательно, это очень помогает понимать чужой код. Удобная очерёдность подачи материала для тех, кто только начинает изучать этот язык. Купил печатное издание 2018 года(2-е переработанное), т. к. заглядывать периодически придётся, а в читалку не закинешь. Из минусов отмечу, что возможности появившиеся в C11 и новее в книге не отражены, хотя с другой стороны их не так уж и много - gets() удалили из стандарта, добавили режим &quot;x&quot;для fopen и так по мелочи.</p>']",12,2012
Сбор данных в Интернете на языке R,Д. А. Храмов,https://www.litres.ru/book/d-a-hramov/sbor-dannyh-v-internete-na-yazyke-r-22968330/,3.5,14,5,282,519.0,"['<p>Книга в концентрированном виде информация об извлечении данных преимущественно из сети Internet по средствам языка R. В самом начале книги идет отсылка к BI (Business Intelligence) не как значению «бизнес-анализ» в широком смысле слова, а к значению «бизнес-разведка». Значение слова «разведка» (Intelligence) следует рассматривать не столько как слежение за конкурентами, сколько как отслеживание собственных внутренних бизнес-процессов организации. Автор справедливо замечает, что сбор данных это основа для «data mining» в общем смысле данного определения. </p><p><br/></p><p>Отличием книги является наличие в каждой главе списка литературы, откуда можно узнать более детальную информацию по темам главы.</p>', '<p>Данную книгу не стоит считать «полным» руководством по сбору данных в интернете. Она скорее как базовый справочник по технологиям сбора с помощью R, поскольку в книге даны простые примеры по каждому пакету, чуть более сложные или спецефичные ситуации всё равно придётся гуглить на иностранных ресурсах, некоторые аспекты выгрузки вообще пропущенны, напр управление куками и их сохранение. Книга лишь позволит быстро сориентировать какой пакет стоит использовать. </p><p>Кстати из 280 стр только 180 относятся к сбору данных, первые 100 стр это рассказывание про синтаксис R, не очень понятно зачем они нужны, т.к человек интересующийся выгрузкой из сети с помощью R по определению уже знает синтаксис, раз задаётся такими прикладными вопросами. Эти 180 стр можно вдумчиво прочитать за 2 вечера.</p><p><br/></p><p>В общем поставлю 4 из 5 и то из-за того что на русском и даёт быстрое представление о способах выгрузки, без гугления на иностранных ресурсах. Но объективно, по содержанию, это скорее 3 за 180 стр, особенно если по цене бумажного варианта(900 р)</p>', '<p>Книга в своем роде уникальная. Аналогичную информацию можно найти только на английском, и то если знать что искать и приложить усилия. Пакеты httr, RCurl, rverse – достаточный набор для простенького парсинга, который может понадобиться человеку, работающему с данными.</p><p><br/></p><p>Пакет для работы с данными мирового банка – подарок для ученых-социологов, экономистов и т.п. Намного удобнее, чем рыться в интернете.</p><p><br/></p><p>Некоторые моменты в книге устарели, но разобраться труда не составит. Плюс примеры неудачно подобраны, для практики придется подбирать свои ссылки.</p><p><br/></p><p>Только для опытных пользователей R, которым надо работать с сайтами.</p><p><br/></p><p>Это не самоучитель для новичков. Если вы не знаете базовый синтаксис и пакет tidyverse, то лучше эту книгу не читать пока что</p>', '<p>Не вполне согласен с Raniod’ом. Некоторые книги интересно читать, не зная основ. Язык R не изучают на каждом углу. Отсюда, книга – на крепкую четверку. Прочитаю – поставлю выше. Все, что относится к BI, нужно брать при реальном количестве полезной информации более 10% (выше ошибки опыта).</p>', '<p>Полкниги воды, что за манера пошла у авторов утяжелить книгу водой? Дороже стоить будет? Нет примера выгрузки данных с сайтов под Java! Если этого нет, книга фуфло!</p>']",0,2017
JavaScript в примерах и задачах,Алексей Васильев,https://www.litres.ru/book/aleksey-nikolaevich-vasilev/javascript-v-primerah-i-zadachah-26336630/,3.83,40,6,721,459.0,"['<p>Всегда считал проблемой российский авторов книг по программированию – это излишнее усложнение его подачи (ну например сначала описывалась математическая функция и пример его реализации на каком нибудь языке программирования и в итоге складывалось ощущение что для полноценного и качественного освоения необходим довольно серьезный багаж математических знаний). В данном случае был очень приятно удивлен данной книгой, а именно качеством подачи материала.</p>', '<p>Купил издание 2022 года (перепечатка издания 2017 года). </p><p>Устаревшая по содержанию книга (например, используется только var). Ничего не сказано о let, const и прочих изменений ES6, который вышел летом 2015 года. Получается что книга устарела еще в момент первого издания в 2017 году. </p><p>Книга слаба и с точки зрения редакторской работы: хороший редактор уменьшил (=упростил) бы книгу на порядок без потери качества текста.  </p><p>Не рекомендую, потеряете время и деньги.</p>', '<p>Книга Васильева А. Н. JavaScript в примерах и задачах 2017 г. отлично подходит для изучения JS. В книге около 700 стр, но в ней очень много вложенных картинок, поэтому реально читать гораздо меньше. К плюсам данной книги можно отнести, то что в ней представлено много примеров, и примеры постепенно усложняются.</p><p>К огромному плюсу можно отнести, то что автор комментирует почти каждую строчку своего кода, что большая редкость в книгах по ЯП. И в конце книги много интересных примеров работы с DOM, что несомненно поможет прокачать свои навыки, если вы впервые изучаете данный язык. </p><p>К минусам можно отнести то, что используется ES5. Хотелось бы почитать книгу этого автора с использованием ES6.</p>', '<p>Чувствуется что автор в первую очередь математик и видимо теоретик. Вроде бы с примерами, но без привязки к реальности как то плохо понимается. В середине книги уже и продолжать читать не хочется.</p>', '<p>Удивлен качеством изложения и примеров. Прекрасно изложенные примеры, постепенное и незаметное усложнение материала, типовые решения и нестандартные ситуации. Не просто прочитать «от корки до корки», но и по ходу изучения желательно отрываться от книги и решать представленные примеры и задачи.</p>', '<p>очень полезная и вполне своевременная публикация . на сегодняшний день одна из популярнейших тем , изложенная в доступной форме . вполне оправдывает звание "" бестселлер "" .</p>']",12,2017
Конструируем роботов от А до Я. Полное руководство для начинающих,Джон Бейктал,https://www.litres.ru/book/dzhon-beyktal/konstruiruem-robotov-ot-a-do-ya-polnoe-rukovodstvo-dlya-nach-35232935/,3.75,20,1,20,654.0,"['<p>Общее описание и информацию по роботостроению конечно получил, но ожидал большего. В оглавлении достаточно красиво расписаны этапы и практика, по факту достаточно примитивные роботы, да и ко всей практике необходим лазерный резак, или же невероятное мастерство выпиливания лобзиком. В общем для развития норм, но своих 500 рублей не стоит как мне показалось.</p>']",12,2015
"Красивый C++. 30 главных правил чистого, безопасного и быстрого кода (pdf + epub)",Кейт Грегори,https://www.litres.ru/book/keyt-gregori/krasivyy-c-30-glavnyh-pravil-chistogo-bezopasnogo-i-bystrogo-69166243/,0.0,0,0,368,699.0,[],16,2022
Олимпиадное программирование,Антти Лааксонен,https://www.litres.ru/book/antti-laaksonen/olimpiadnoe-programmirovanie-44867813/,5.0,19,3,302,649.0,"['<p>У этой книги только один недостаток: привязка к одному-единственному языку программирования C++. В остальном это отличный инструмент преподавателя.</p>', '<p>Хорошее подспорье для подготовки к олимпиадам. Победы в олимпиадах гарантируют поступление в любой технический вуз страны на бюджетной основе, если такая присутствует.</p>', '<p>Искал книгу, где дается информация об алгоритмах в форме, в которой можно быстро понять достаточно, чтобы сразу применить прочитанное. И это именно одна из таких.</p>']",0,2017
Микросервисы и API (pdf+epub),Хосе Аро Перальта,https://www.litres.ru/book/hose-aro-peralta/mikroservisy-i-api-pdf-epub-70870307/,0.0,0,0,20,699.0,[],16,2023
Python. Великое программирование в Minecraft,А. В. Корягин,https://www.litres.ru/book/a-v-koryagin/python-velikoe-programmirovanie-v-minecraft-65989169/,4.54,24,7,22,449.0,"['<p>классная книга рекомендую потому что там все внимательно написано и все работает как там было написано вообщем книга топчик!</p>', '<p>Книга отличная, как раз для обучения программированию. За начальный язык программирования взят python, а за визуальную часть minecraft.</p><p><br/></p><p>Авторы дополнили содержание книги серверами под minecraft двух версий 1.12.2 и 1.17.1, тем самым можно писать программы под данные версии. Если компьютеры слабенькие, то версия 1.12.2, если мощный компьютер 1.17.1.</p><p><br/></p><p>Все программы также подходят на 100% к версии minecraft под raspberry pi – данная версия бесплатная, достаточно установить операционную систему Raspberry</p>', '<p>Книга супер.</p><p>Отличный вариант для новичков и не только.</p><p>Идеально для изучения питона и майнкрафта .</p><p>Много картинок . .</p>', '<p>Код в книге настоящий момент нерабочий, первые же строки кода при попытке узнать координаты игрока выдают ошибку, отсылающуюся на один из файлов модулей. Делал все по инструкции в книге, сервер работал, объект игрока был на сервере, версия 1.12.2, то есть все требования учебника соблюдены. Заставить это работать так и не вышло.</p>', '<p>Очёнь продуманно и и легко изложен материал. Прекрасное пособие для обучение детей программированию на языке python.</p><p><br/></p><p>Материал понятен детям точно от 9 лет. Отлично проводим занятия.</p>', '<p>Книга понравилась. Для новичка самый раз. Детям тоже отлично подойдёт. Много интересных тем, понравился раздел по созданию игры внутри  Minecraft.</p>', '<p>1 облом: не получилось создать сервер(но ютуб в помощь) </p><p>2 облом: скучновато</p><p>3 облом: только стало поинтереснее, а уже конец книги.</p>']",0,2024
